driver_id,quit_within_90_days
7abb5ee55c03357b69af929f51443bb0,FALSE
7abb74e551c262a945929b92e0551b04,TRUE
7ad917215da937eefdf48e3c9d3fcf26,FALSE
7aee4951b59fcd1edda02bbecaa2a717,TRUE
7b625f643d0775f0ac4898e33235377b,TRUE
7b8eaf284addb604039c7e22d23c903f,TRUE
7bb464563d0d43f7f894439d163f4ad3,FALSE
7c1478b12207107ae4296e656a49d6f6,TRUE
7c27405cefee2fad79a81a819ca9dbe1,FALSE
7c4bcea05c14431c65ef1d9cfa20ecb1,TRUE
7c64b8d49dd5fbe34f44a9b4bae0e7b4,TRUE
7c8d33cc16246462e046ed084f7428a4,TRUE
7d8627729a14175b1424153ba46d7acf,FALSE
7da41cde0e0d0503549eeb7ca5609a9f,TRUE
7dfa12ce1fc9cc58ec34fd66c75b106b,FALSE
7e335469ce82f86c20d06b06ccfa1da1,FALSE
7ee801015b6ba9dc0aa2687cb28b8361,TRUE
7f4350f4a358ac264ccf3b10c4966afc,FALSE
7f47fd2db9cfdc30fe46068ad017152b,TRUE
7fc97bb967d4380b38e8490aceb85224,TRUE
7fcca181f46acfa027ea83c7dc70afa9,FALSE
7ff85c5c0e9324e28d1e0d0589c364bd,FALSE
8046a7b32ff00f418c1bb410a67adf68,TRUE
804ea124edb0d6694aa4a3c9eb22a716,FALSE
80597153cf2bec000612ba2e45a72d91,TRUE
80cb80668a3c444e3e8962d1c861b9d0,TRUE
80f8e8eb5eac6dd41259ccc73993aff6,FALSE
810c559baf6b5c20dca13b794fb36240,FALSE
81fe057f033eeba6b1472a8fce5c1fdb,FALSE
8224c23bca05c2adb3fdf40752eb1b3c,TRUE
838495eb3f025e512228480eae127522,TRUE
83a0efd007f4db8f0b7db5753d80fd87,TRUE
83ae2db3b59285394e07063a7d0d0512,TRUE
844d41532242b64d8f19774b6b7f1c82,FALSE
844e9be5a30d8d9c1f8e9ddb086ff717,FALSE
849726bb431c44a984e5f0f60923a0ff,TRUE
84e1a98ccf46774bc4f5c6374079dc07,TRUE
8506914d35a1146dd602b68a93b5be5a,FALSE
850de9129410d40c2875418eb40858b9,FALSE
85bfeb44e07b0d4e86c637353080289d,TRUE
86a1dbd33d3ee6d68caa25966a2868a3,FALSE
86f580ee80bb5a54e07595410d624108,FALSE
876e3742e4165313e3be9ca7ff4e41b2,FALSE
87b493b5ff1b807c2320801fcd16ac26,FALSE
881527a718b502bacbd04b6f45fcc2fc,TRUE
8902cda459f8ac02c38efb2815cf4026,TRUE
895c14bfd7d1e2c26aee6938703f32f8,TRUE
8969d175c4676642b245af55d2dba19b,TRUE
89788880a732b675ba9cd9854adcf684,FALSE
89b9947570bc59a6161fb5edea18b852,TRUE
89dab1d9f815cea34ce3612a6b7c0d51,TRUE
8a64fa582ad5ac3bce95a38756b1875c,TRUE
8a7d9195606bdc9bd5305f6bb300e1de,FALSE
8a86bdb56cb975c786e47cb256838ed6,FALSE
8a965bfa0851de76169b3206709ca943,FALSE
8b0662c4244f85c5dd7ab46810ca6b04,TRUE
8b09ef45562214f00e7c11ed16d70dc8,FALSE
8b688ef44a5b17bd7150350d059e67ea,TRUE
8b87786b3a356550a4708f5ab3768792,FALSE
8b9b73cd6d63023caa38dbd25c1042cd,FALSE
8bda575d26a589024a4e62aeba352f93,FALSE
8c0d55bf42d242ac86f43c4031d6371f,TRUE
8c38fce0915fbb7d816e19c3ecda64fb,FALSE
8c40d50720fcc5990329f7312d1ad327,FALSE
8c9a890f19a0ab28b745246162e449d7,FALSE
8cd308e28e213e46e87c9dd9c5aa1466,FALSE
8d3740598109bb310e6244ecc1971a85,FALSE
8d5a99f2032a336a57222948915edf09,FALSE
8da0796b60fa75a5ced6d1c3bf1f3064,TRUE
8dbfef11a650dd9658ca0c6f70b84f88,FALSE
8dc9d28aa6ab0af5dcc98420a9bd65e0,FALSE
8dfea9e24286290d2f59f5b51f00b6c2,TRUE
8eb2f1fd0858319b86b9e44b64660eb6,TRUE
8ef80bf59ceefb3fef9d41a5c66eff35,FALSE
8f325f86996ff57a0006add6cb623e19,FALSE
905f8007cd46415eba8b9dce088b4395,TRUE
90a155db6f98de56ed6baaeccb5aafdd,TRUE
91278ab4c7170ed070a5cd653cab3d26,TRUE
914712bea449e20e1cd2e18c269481bf,FALSE
915b7e1b8cdd0e1bf9826e8ae91706b4,TRUE
922214b02f8dfbde50e8cdaa187dfd47,FALSE
93337ec6e89c26ff280f490dc3eb9042,FALSE
93587c4ead63454c615f4651e2841ba2,TRUE
93fb5779620ce28dea9cb83cbb25ff9b,FALSE
943db956d9c6ccf01435211d99568f15,FALSE
944e9726e57e8c379049dba4bdabb05b,FALSE
94699541835b03d2a18e265299c11213,FALSE
94731f1d1f9180223445e77690aefc03,FALSE
9494350df132e6748afca3bc5d138dcc,FALSE
94ab22994e3ee32eb32f515563197296,FALSE
956942174fc793c4bfb6fffc4b3c1c7b,FALSE
95c1a153c7ec6b5623b8ef298010d2e9,FALSE
962f9787bc5b8dd06dbc2147c39ae15b,TRUE
96d7ab03f9156154f6f2144263a85579,TRUE
97332a03726c052b1283fdd36dbdeca4,TRUE
9760cb1c8a14d3fcf527631acabee35c,TRUE
97c0a0888afa9dcadc73386abcacd350,FALSE
9835cfed2c02bee16b5f0eeac3b4926a,TRUE
9857a5bc59036a73f9261ea694bc002a,FALSE
987c2e7dfc9a93697b8dfd030487ff01,TRUE
987f45c1c19d83fcf3295828771c10f7,FALSE
98a7f586f974550506502f52e47700f5,TRUE
98a878a6fe557bf91236e6fc0413faba,FALSE
99e05511bd051039630e0ee9d311afbc,FALSE
99e15cb3381c646df2619a95cf805743,FALSE
9a2b695c70ad62abcb4323d7e9a4b6cb,TRUE
9a54684a69721c1075c2af5fc077665b,FALSE
9ac5116c46dc8515c0aec6f7153c6440,TRUE
9b665130b27de44f369a44b2cb752670,TRUE
9b73a887dab36dc0a53f3308bc278a2e,FALSE
9b7b9829183e266882d4815d95357a1a,TRUE
9c0158ebe58592fdb3d18fb9c4623db7,TRUE
9c5835247a252ab6275775341b502f4a,FALSE
9c5a3250d9f6e6537b3b076b26ce16cb,FALSE
9c67faa1ab5de24e6d9c60bf7705f658,FALSE
9c8968198038d0ce08f8066275480e62,FALSE
9cb8155c8eac12669e18a89a2971a8d1,FALSE
9d59581a50c97cf28d30f80cc77dd76c,FALSE
9da29e218f6be3ea257d35f98eee1088,TRUE
9dc512e71a0f206687f60b8bfc405050,FALSE
9ded5e80238ea1cb8e923d3f3b03ccd4,FALSE
9e003a96a6aa5a9207530767c2a8b310,TRUE
9e291e9ae23649f498e166278c16344a,FALSE
9e5b47cd6f31b05e75e92a427230ebdc,FALSE
9e9d4402b1038d103b3add7271d9b8ca,FALSE
9ebbe10ae57214da77ecc43f6a84caf0,FALSE
9f1b385dd82b5a43f98660a99747e3cc,FALSE
9fa4b644d8b6ea510119808c37f22223,TRUE
a0b52413e2eedcc5ca6f31d53ab1a96c,TRUE
a12d788b7cd01f696bb5ebf28fa739cc,FALSE
a1a2b1b116fad0bfb521da9cf92df2b5,FALSE
a21d85d9c18b9589f82a618f0531ecac,TRUE
a22aad223462e8196b76f259752ccee4,FALSE
a2334fdb829cf96fbae920df0cce1587,TRUE
a2bdf1915008a135e5ddaf8cf110adf9,FALSE
a2f170312615f7d2d41b80da4d5d7a72,FALSE
a324cc0a17ed8b72ef62b06a021224a2,FALSE
a33de78c73e2b157118fc745e8c2214d,FALSE
a3c39ee40d7bb0ab8e49efc44cb6735c,FALSE
a3e28ae11607ad68dedbc2baff2210e2,TRUE
a3e6503d6fd14f55f5a7a7e993c06c0b,TRUE
a4401d3bb25a651812f6781fcce5df77,TRUE
a4463e077e248abcd96b8ee584e7fec5,FALSE
a533ee906b3e68bcd03e3e2888a844a8,TRUE
a53de9ae055503d13bbcd6e19c5c311e,FALSE
a5637a20ede3d6cb3be2d52d17d9174b,FALSE
a60115fe0ec8c0e2d4fb8958a28567f6,FALSE
a632e60ee41d9aab624a6b7fd6269976,FALSE
a6505f04908e487e37c61c2a2a582eaf,FALSE
a69bbe711400a8eaf17206a9d2b4f26a,FALSE
a6fe0a06612bc9d9fd3f7dc1fd9615f0,FALSE
a741036dcc0164fabc9155e11816f7c3,FALSE
a746873c2f5431e9ac8e12c47a104115,FALSE
a7638b7beea5715330ac956372522b07,TRUE
a7ae2d9768b3eddb584395f2d984b3a2,FALSE
a7fa04a6b4111cac92989ac266ec40d2,TRUE
a84478867f4a6fb6450da1cb47458308,FALSE
a854b4bcf206030120913620bc664396,TRUE
a8bf411134a27779046e2f7ed3b2e1cf,FALSE
a909251d04212c2b8d369aa619c13ddf,TRUE
a95c73a18090636ec3a8033e8a6034c5,FALSE
a9af04859e568ded6758279d805c56e8,FALSE
a9dc82f0789aee809c81669dc768ced0,FALSE
aab4ab866a771d21006a07cfff585eff,FALSE
ab76a5e04d9126c2070bf84ac419f80e,FALSE
abc63585621a8cc49099bc9dde677f27,FALSE
ac3c378542ada7cfedc24720ef9e3273,TRUE
ac51126328b559dd3872766d2455bba0,TRUE
ac986e2a577103efe48b23cd17a4b6ed,TRUE
acd5d321f5a7e35ccc3bf80a2c744c36,FALSE
acd7dc6118befb6724aa3752d1cdbea1,TRUE
ace64b24a38208dc0712bc65314027ac,FALSE
acedcaee665d04c791bff1bf848af3a0,FALSE
ad6a8aef632e7684c3b1e1e9dc0f7d23,TRUE
add2977c3e55ba8475f60054a75a8b14,TRUE
ae08f3a379c6069211342d448f74b606,FALSE
aeda204ee39ccc79f22fe31ed73882ad,TRUE
af39ba3a5cfaddc35f3c1f92bd860ca9,FALSE
af452fac966efa9d089953c99045bb20,FALSE
af4bae4a0b7a75194dbd4951c78bb98a,TRUE
af74473d8f38c0c3e8cba5b72f747281,FALSE
af8cad352c24bda90b2a5d07e1049181,FALSE
afb63eff111f81c66cc01a5c9f64f2a2,FALSE
afc352444f34fc17d988c3fdf916756b,TRUE
afc7a3f83a5e5cc87136bceacceed8af,FALSE
b0b60bc559f123caa41ae1e002243c3c,FALSE
b13f722977cced9ee6d2ad25e8761583,FALSE
b14d2355eb3b7daf6b07c44a31fb23d4,TRUE
b1adb42b262bed41aeab28e9f6e93633,TRUE
b2b3c6614a4a317bdfb7a57ae8a1687d,FALSE
b2d3f2fb171a12cac427107690c10089,TRUE
b508b23b0c53f5e3ee71562e531a3a25,FALSE
b5275d250226cf29df0164d0f62d5ba7,FALSE
b572ff3bea0c3095a3a5d24db765dd42,TRUE
b5b10e1d4132c7c1155f88aa00b9a5c5,FALSE
b5b1d33f7a438b13f85fcc46cc248578,FALSE
b5d89a7f152103c9fc981e3990e9fc86,FALSE
b66734bd849ac838a9c0830878837979,FALSE
b66b0833b679faefba66e3f1b9eb579b,FALSE
b6b8068eea005094bf1eeab9c35c9c11,FALSE
b6c8c21a45ce574430158f6230d9e254,FALSE
b6ec72d2f14dcc90a4e7fd25bd12e9a7,FALSE
b75fb275f65a39b9ae038a7593d91fcb,FALSE
b7b0b507d966d1e1735ecaaf0c3ed5b6,FALSE
b7bd34f3d587ea950dabfd4ac7781f2f,FALSE
b7de2b55859abf8fb49bf393a5a2816a,FALSE
b7fbf53260861a5a9022b709abe4d584,TRUE
b8df3a1ffca045016321353536ac86cf,TRUE
b93ff367c79f79437eb5b70dc00a33bb,FALSE
b972617c1e490250b2dbcd3353fd436b,FALSE
b97fd5240666a3c3ded13df9f73ca71d,FALSE
b9912d7f760895a9a5f9e046a70e7d8e,TRUE
b9926f42a5fd6cc0c455fe59a21961ab,TRUE
ba3a4161ca111c8a2d39a1f1bffd3557,FALSE
ba5185bc3765e91878ea56a67f156acb,FALSE
ba78525b3444a3714174f4734720996a,FALSE
bb2984ebd891be82156fff038a85aafa,TRUE
bb2993a27d213c0eefab695ef0214fa9,FALSE
bc8249da3b109151438a85d49300dd0f,FALSE
bd057e02f75c92917389d90bb215fe91,FALSE
bd2433d45fc8dcd1c1d01d9c20ca357b,FALSE
bd26a8a5910f6c87aed2fcce32782fae,TRUE
bd2cf0eb59f96babbb13b724d8d77b12,TRUE
bd34a715eef595600ffb4f683ca04e64,FALSE
bd5cea890904311cd874773b13255406,FALSE
bd9366761825d97d4c79c2c61638318b,FALSE
bdca40c895def7985563060c5dcbd0ca,TRUE
bde37c58877c64b6ce4b309dc2154bad,TRUE
be22fe5992cb9557d7748113ea1f6057,TRUE
be34f66b259b110d8908297419741202,TRUE
bf0a8a6ddc179a9466082343c5862904,TRUE
bf2693c5774a77e478e418119be97c5c,TRUE
bf87c4b14479e823c1ce554606f6fdd6,FALSE
c0640121b56458ccc0d2892067bc463b,FALSE
c07499b5a6f1090f2fb263ec6ac0660c,FALSE
c12c2eb875879488e687111335a12805,FALSE
c1909690dc34d322b9483c10cb1a533a,FALSE
c1d662bc81ade6c9a1ec161b3076b27e,FALSE
c1e9b11fb4591a922e98ed4c46063b6a,FALSE
c284230ecd0f82b79b99e8326bc62c6b,FALSE
c468a648519cd42da75e6aa9dadf733e,FALSE
c56b62b863a81370827e04d2c0a669a8,TRUE
c5f1c362617932134aaf950f537061d4,FALSE
c6ea9e05de9e221aed059ccc8ad5f6bb,FALSE
c7de222dc1b99eddaa9a665687b94dc3,FALSE
c7fa83cac784c0f6225cfe30bb96572b,TRUE
c826130d392023b4c535431e2616e88b,FALSE
c8932c12e8ac6691d5c7c27ba8ecb967,FALSE
c8b0c99b2c6537769427fe4eec396e55,TRUE
c8f03786f7e1b205a9d38722fc3651e6,FALSE
c95b96b3d38fbf45da2bc43db49861c5,FALSE
c95f5d4bedbea37cf208fc3e70e7e75e,FALSE
c97e3d0c075030df5478bf3e679f97bd,FALSE
c97fa24cacdc7b092c81d9556d4a3aab,TRUE
c9b9fc54bf7c8edcbe35b1091f38cf0f,TRUE
cacd66f64a54dca26e17f19a6344c369,TRUE
cad3107b4ec2400c662cd8eab4e20026,FALSE
cae89a5674ccf4bb1a78708926697f8b,FALSE
cb5ecf234f7492c867bfa875a2c677b5,FALSE
cbba49117a03fd2f578022eab904dced,FALSE
cc2186bc2bd14948eb9b490d14fcd686,TRUE
cc5b9b32417adab54115cc8eabc5695d,FALSE
ccf0631bc6ad481b3d7becb69564f61b,TRUE
cd970d2e7d3034e5946e71db0b4869c5,FALSE
cdab4b0c1ece5d2bc1d671ef6bf21382,FALSE
cdca9a75635698b016fdb75f95f561c0,FALSE
cdfff0fd9f4511931eff58f549fffc12,FALSE
ce577ac73e9022772835abf8d37e91d5,TRUE
ce5b4b1624afd0dd514e8997a2a1ff1d,TRUE
cea2a4389f823240e8dfbc3ea95e42f0,FALSE
cf27028c2fe4a9fe00795d0d4dd23a18,FALSE
cf6f95dab8e87ebc3405e8b6fc02137e,FALSE
cfa62004631bfdbb0d9f842d69cc502d,FALSE
cfa9233eafdbccac8d2a864b0df390d4,TRUE
d093196b2758f39a4548faed9e365d89,FALSE
d0f374c7d36c93ba0772626d4c4e6f7a,FALSE
d1576672b9ddf17e405ad295e66048ba,TRUE
d1b2185245eeac47821e98471c915947,TRUE
d27b078b9f801a979bda2687ef91159a,FALSE
d28f88b9d68ac9a2c0586728bdc91bcf,FALSE
d2fe91351bb890ca8ea9b76201b05964,TRUE
d3121b735af2bb94568c8070aaf05110,FALSE
d31eded9263eab43f614eecc6a52a0f5,FALSE
d42d0642a28cb2d7415bc7176fdfcb9c,FALSE
d4867a7af060ee2a814c6be63b48473a,FALSE
d499ea144d46d394e7ece7dc53e9fd41,FALSE
d500e63eb4adbab2fb34140565ae4d20,FALSE
d54674169d8b98851d54d79405c5d261,TRUE
d60d9f944d86cc7539bb6b7a11646149,FALSE
d6277e6596f855c87627312e947e4f9c,FALSE
d6758947058995dbeeabc5e812c00cea,FALSE
d787d7b7e3798edd7498b9cbd9b59206,TRUE
d7ae05b007ca320a0d1fb128ccced638,TRUE
d7e035984d4fba2d14bc37f1992a061f,TRUE
d7ecbe31d65faefa7c5314baafd6c4ce,FALSE
d876df0212e45f5a630b89f5a04532fa,TRUE
d952de85df73349f0280fbb2345148ae,TRUE
d967f5296732fa55266b5f1314e7447b,FALSE
d9b4803fb9c57a061205f7376aed60a5,FALSE
d9ef4b835e202c9b24315b999894362a,FALSE
da3325f424c71942ca8a3401615a0e6c,FALSE
da436a25d31e42fa12c800bacf3d8032,TRUE
da8f13b0ebc53fe1147d982f087b5806,TRUE
daddf0bdb8874309dd07bd9d91396166,FALSE
dae249fc394c9bdf02f7d8bb1ff55733,FALSE
db63522a6a88af9b817df48e3f6bad15,FALSE
db9cf75a3edf5b1d38fdf560682cec48,FALSE
dc39121d4440ef9d34bb2cfac0f1bf2f,FALSE
dc5fe88ac0b99e77e8630795cfc16981,TRUE
dc9a5809e396367a5a0767ac9226a64f,TRUE
dca7c0d776c64df418bf3b63756927c2,TRUE
dccfed81fccb496e10c26074253a1330,TRUE
dddf432269175b67f5d9c55c3b36bdef,FALSE
ddee9dcc776c7b87e68628ffa0f99dc7,TRUE
ddf9fad53fff9a2f2ded181e1144b47f,TRUE
de0746635475c2be3d26489184659460,TRUE
de5fed97bda5c8aeca0d5c6a47f2deec,TRUE
de9e048c789a0ddc487baae5929f51f9,FALSE
ded0963ff2f6582b382b72de6f123a08,TRUE
df11122e91571fcd91143da33fd3542a,TRUE
df9ab418e87b21319bdfe389a4552e08,FALSE
dfe29c1db80f470f4fa8046bc7e5d8a0,TRUE
e02f0f208e1f02b7672ff2ed8bd1bcd3,TRUE
e0449ff246754057062a6331c7a7b661,FALSE
e0493acb44c53e68e3c3aca626cd466b,TRUE
e065a88039052c0f4e552886fab4d99f,FALSE
e08a1154c61bfa0adb7a029eed7df122,TRUE
e0a98706329350c48ea450d1705bdd86,FALSE
e0e3594e7d43742458a79799c7a5dd6c,FALSE
e0e76adfaac64932530b49127890139c,FALSE
e121472f6b4dd372dfceb87c7e30cbac,FALSE
e1970a13e4fbb03fee21f66f7a97f5eb,FALSE
e1b7e1ea030de78f88501a832cb007b2,FALSE
e1d2df8059744cac678fbdc113e9e697,TRUE
e225e4363d4ef824640866378d49a878,FALSE
e246b5012a29db02ad24ce4b7e332b9b,FALSE
e253f0cb570353173a73119dcc0e54d2,FALSE
e26a411f427d8387e1244ece6053c940,FALSE
e2dc374288c7edd10ce6647a8e6ae548,FALSE
e31ae4a7e10b56e18f3f988fe48acbcb,FALSE
e3306c36e5fe929405591869e0ee98d5,FALSE
e33e7bd3f983ccbc3014e3689b1062f7,TRUE
e35d490b495edf857a448653e036bd44,TRUE
e38156350137c3a0df6b4b43c002ce0b,FALSE
e4038e6006053cadf0bb2f8795e6c9eb,FALSE
e4f3a9d5cf57b9b518136afd9757f76d,TRUE
e58dab18de6e4134d8b232e57ce1d86e,FALSE
e610084768b3d8313be3a7dd22e5e5e7,TRUE
e61357801b8cc7a4b40cf736e6890972,FALSE
e64f09e2fba9abd0daf0668bbcd7ae97,FALSE
e67fc482899bea76fa32d6274607140d,FALSE
e72a4e847306ddfd0540d630c79b33e4,TRUE
e76529a86a5efc221a88a6c91a75ea59,FALSE
e8b60c6f666907603bb5d70aa8cc6c80,FALSE
e8d73d55baeb522ef8843cb54cd08df0,FALSE
e8efeab7179493aca6effda3bf21833e,FALSE
e91240606aaab23860bfba718c858d30,FALSE
e9651415a968663e49b62c29e5d89137,FALSE
ea1f8d9a6f34043a8e8a3f78dbda7f9a,FALSE
eb48fcd046d9d869a6c6eccd90392480,FALSE
ec1637dbd16bb38ec0b5a93c14373364,FALSE
ec78920915122cbe500fcb475a8fb5d3,FALSE
ec91bf40df64a813b83c67f46118de37,FALSE
ed0c7d2a0d5f60d527c0c3643495ddca,TRUE
ed1aeb39f5da7d42d10a92653319b951,TRUE
edc891e47623366a2aaa2b1a32ae1fa1,FALSE
edca8abe7dd3a699bde27f9241e73dda,TRUE
ee8b2edb7ef82ae69ccc57bba1889a40,FALSE
eeb00fe9de3e348006f6f7128e6cf4e3,FALSE
eece82fe623b4bb335a9b9e20eb0ca54,FALSE
eedb2d3b82cd4276804c339cae45fef4,FALSE
eef12344364d2a2e1e2d581287cf9cd8,FALSE
eef2e2ad223c5c824565b3d98086e7fc,TRUE
ef3970fc96947901f21cb6dff853b8a8,FALSE
ef3e90cd957439dcf1a2afcfc4b0cad7,FALSE
f0124196d19be156b58f64700fdac7e0,FALSE
f06398053a230bf914041eb897dc8d62,TRUE
f0df79d10df44f18742682108b17f60a,FALSE
f129b4923a3e5d5f676a592a8e4b7efd,FALSE
f14169430d2a1ccb92266e8fb27b5bb7,FALSE
f17cfca756365f6863a241ea96ab9f75,FALSE
f193cf4d5de76b20688d759ea7c66312,FALSE
f1a2419d56c2a09edf4030caeebeb5b6,TRUE
f1b4411717c78f67380366c2a16a4d1e,TRUE
f2a9db857bbd5fe385ed59d8f2e89621,TRUE
f395649fb47860aebc4817c7a6ea90e6,TRUE
f467b8de5a37d9a818c0cbb557089c55,TRUE
f4b761ebd4f310f03e5e7f79b925ef4f,FALSE
f54b6feed73d306d44d8fba250bafea8,TRUE
f5efba2f8019f9eff955fa20312d0639,FALSE
f696de645de36b56677457d2d3136524,FALSE
f758703e18f588f2370783f8b779e664,TRUE
f7858e1e354a9fa26b3055bc12a4ee5b,FALSE
f86eb77e1cefe28e9f0e9d3775fae261,FALSE
f91254f1c1b3112ef3464e477d23c9e8,TRUE
f98673773627b4b8d152e2b168b85bb2,FALSE
f9aa6d69d74e786544027a1ab3049f44,FALSE
fac81ea6cbd540c89c7eee17e851a233,TRUE
faebff3d5429ff2036c125a91df765c8,TRUE
fb83fc6555a4f700fd92630d9fcb9cea,TRUE
fb903879c556260ae2604ae0c45cb92a,TRUE
fba8372d56b91b1bff7b71d970b5af58,TRUE
fbe0433e5b1a3db9dc9d6ed21efc6148,FALSE
fc3504d2efaaaa976a33b3c856927155,FALSE
fc83b793850ea70d9e898afd0b3ef592,FALSE
fd2130d0d215069168dc2f79c1f5ae44,FALSE
fd39748ba122e84e9ac492e6fb7c7a05,FALSE
fd831ca1d79ae5c6fc3a679a22e5b8cf,TRUE
fda96e6cd3395dfae3e59cd4ac95f7d7,FALSE
fdbee494c73577d5b1266d1fec5c6c9a,TRUE
fde60697758e68d617f471e49f65db75,TRUE
fdff1a7205bc3b9ab1dc5dc223782fc5,FALSE
fe35f74209d1056dd315ddb17681203d,FALSE
fe469488a23d4bdda47b83a659dcc103,FALSE
fed19d671569afe8a2f9fa0953dd25ca,TRUE
ff419a3476e21e269e340b5f1f05414e,FALSE
ff714a67ba8c6a108261cd81e3b77f3a,TRUE
fff482c704d36a1afe8b8978d5486283,TRUE
fffecccc49436c5389075b13209f0dfa,FALSE
ffff51a71f2f185ec5e97d59dbcd7a78,FALSE
